Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Emma Scene,Emma Function,Emma Notes,Sasha Scene,Sasha Function,Sasha Notes,#REF!,,,,,,,,,,,,,lpp_10
48,having,,,,,,,,,,,,,,,,,,,,,,,,
49,to,,,,,,,,,,,,,,,,,,,,,,,,
50,move,,,,,,,,,,,,,,,,,,,,,,,,
51,his,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
52,chair,,,,,,,,,,,,,,,,,,,,,,,,
53,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.537,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,because,,,,,,,,,,,,,,,,,,,,,,,,
3,he,,,,,,,,,,,,,,,,,,,,,,,,
4,felt,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,bit,,,,,,,,,,,,,,,,,,,,,,,,
7,sad,,,,,,,,,,,,,,,,,,,,,,,,
8,as,*,Explanation,Time,,Explanation,Time,,Circumstance,Circumstance,,,,,,,,,,,,,,,
9,he,,,,,,,,,,,,,,,,,,,,,,,,
10,remembered,,,,,,,,,,,,,,,,,,,,,,,,
11,his,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
12,little,,,,,,,,,,,,,,,,,,,,,,,,
13,planet,,,,,,,,,,,,,,,,,,,,,,,,
14,which,,,,,,,,,,,,,,,,,,,,,,,,
15,he,,,,,,,,,,,,,,,,,,,,,,,,
16,had,,,,,,,,,,,,,,,,,,,,,,,,
17,forsaken,,,,,,,,,,,,,,,,,,,,,,,,
18,",",,,,,,,,,,,,,,,,,,,,,,,,
19,he,,,,,,,,,,,,,,,,,,,,,,,,
20,plucked,,,,,,,,,,,,,,,,,,,,,,,,
21,up,,,,,,,,,,,,,,,,,,,,,,,,
22,his,*,Experiencer,Gestalt,,Experiencer,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
23,courage,,,,,,,,,,,,,,,,,,,,,,,,
24,to,*,Purpose,Purpose,,Purpose,Purpose,,`i,`i,,,,,,,,,,,,,,,
25,ask,,,,,,,,,,,,,,,,,,,,,,,,
26,the,,,,,,,,,,,,,,,,,,,,,,,,
27,king,,,,,,,,,,,,,,,,,,,,,,,,
28,a,,,,,,,,,,,,,,,,,,,,,,,,
29,favor,,,,,,,,,,,,,,,,,,,,,,,,
30,:,,,,,,,,,,,,,,,,,,,,,,,,
31,"""",,,,,,,,,,,,,,,,,,,,,,,,
32,I,,,,,,,,,,,,,,,,,,,,,,,,
33,should,,,,,,,,,,,,,,,,,,,,,,,,
34,like,,,,,,,,,,,,,,,,,,,,,,,,
35,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
36,see,,,,,,,,,,,,,,,,,,,,,,,,
37,a,,,,,,,,,,,,,,,,,,,,,,,,
38,sunset,,,,,,,,,,,,,,,,,,,,,,,,
39,...,,,,,,,,,,,,,,,,,,,,,,,,
40,do,,,,,,,,,,,,,,,,,,,,,,,,
41,me,,,,,,,,,,,,,,,,,,,,,,,,
42,that,,,,,,,,,,,,,,,,,,,,,,,,
43,kindness,,,,,,,,,,,,,,,,,,,,,,,,
44,...,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.538,,,,,,,,,,,,,,,,,,,,,,,,,
1,Order,,,,,,,,,,,,,,,,,,,,,,,,
2,the,,,,,,,,,,,,,,,,,,,,,,,,
3,sun,,,,,,,,,,,,,,,,,,,,,,,,
4,to,*,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
5,set,,,,,,,,,,,,,,,,,,,,,,,,
6,...,,,,,,,,,,,,,,,,,,,,,,,,
7,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.539,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,If,,,,,,,,,,,,,,,,,,,,,,,,
3,I,,,,,,,,,,,,,,,,,,,,,,,,
4,ordered,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,general,,,,,,,,,,,,,,,,,,,,,,,,
7,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
8,fly,,,,,,,,,,,,,,,,,,,,,,,,
9,from,*,Source,Source,,Source,Source,,Source,Source,,,,,,,,,,,,,,,
10,one,,,,,,,,,,,,,,,,,,,,,,,,
11,flower,,,,,,,,,,,,,,,,,,,,,,,,
12,to,*,Goal,Goal,,Goal,Goal,,Goal,Goal,,,,,,,,,,,,,,,
13,another,,,,,,,,,,,,,,,,,,,,,,,,
14,like,*,Manner,ComparisonRef,,Manner,ComparisonRef,,Manner,ComparisonRef,(Or is this theme? its unclear if this is metaphorical or literal in this hypothetical :<),,,,,,,,,,,,,,
15,a,,,,,,,,,,,,,,,,,,,,,,,,
16,butterfly,,,,,,,,,,,,,,,,,,,,,,,,
17,",",,,,,,,,,,,,,,,,,,,,,,,,
18,or,,,,,,,,,,,,,,,,,,,,,,,,
19,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
20,write,,,,,,,,,,,,,,,,,,,,,,,,
21,a,,,,,,,,,,,,,,,,,,,,,,,,
22,tragic,,,,,,,,,,,,,,,,,,,,,,,,
23,drama,,,,,,,,,,,,,,,,,,,,,,,,
24,",",,,,,,,,,,,,,,,,,,,,,,,,
25,or,,,,,,,,,,,,,,,,,,,,,,,,
26,to,,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
27,change,,,,,,,,,,,,,,,,,,,,,,,,
28,himself,,,,,,,,,,,,,,,,,,,,,,,,
29,into,*,Goal,Goal,,Goal,Goal,,Goal,Goal,,,,,,,,,,,,,,,
30,a,,,,,,,,,,,,,,,,,,,,,,,,
31,sea,,,,,,,,,,,,,,,,,,,,,,,,
32,bird,,,,,,,,,,,,,,,,,,,,,,,,
33,",",,,,,,,,,,,,,,,,,,,,,,,,
34,and,,,,,,,,,,,,,,,,,,,,,,,,
35,if,,,,,,,,,,,,,,,,,,,,,,,,
36,the,,,,,,,,,,,,,,,,,,,,,,,,
37,general,,,,,,,,,,,,,,,,,,,,,,,,
38,did,,,,,,,,,,,,,,,,,,,,,,,,
39,not,,,,,,,,,,,,,,,,,,,,,,,,
40,carry,,,,,,,,,,,,,,,,,,,,,,,,
41,out,,,,,,,,,,,,,,,,,,,,,,,,
42,the,,,,,,,,,,,,,,,,,,,,,,,,
43,order,,,,,,,,,,,,,,,,,,,,,,,,
44,that,,,,,,,,,,,,,,,,,,,,,,,,
45,he,,,,,,,,,,,,,,,,,,,,,,,,
46,had,,,,,,,,,,,,,,,,,,,,,,,,
47,received,,,,,,,,,,,,,,,,,,,,,,,,
48,",",,,,,,,,,,,,,,,,,,,,,,,,
49,which,,,,,,,,,,,,,,,,,,,,,,,,
50,one,,,,,,,,,,,,,,,,,,,,,,,,
51,of,*,Whole,Whole,,QuantityItem,Whole,,Whole,Whole,,,,,,,,,,,,,,,
52,us,,,,,,,,,,,,,,,,,,,,,,,,
53,would,,,,,,,,,,,,,,,,,,,,,,,,
54,be,,,,,,,,,,,,,,,,,,,,,,,,
55,in,,Characteristic,Locus,,,,,Locus,Locus,"(previously annotated ""put in the wrong"" as goal locus. but obviously not 'put' here)",,,,,,,,,,,,,,
56,the,,,,,,,,,,,,,,,,,,,,,,,,
57,wrong,,,,,,,,,,,,,,,,,,,,,,,,
58,?,,,,,,,,,,,,,,,,,,,,,,,,
59,"""",,,,,,,,,,,,,,,,,,,,,,,,
60,the,,,,,,,,,,,,,,,,,,,,,,,,
61,king,,,,,,,,,,,,,,,,,,,,,,,,
62,demanded,,,,,,,,,,,,,,,,,,,,,,,,
63,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.540,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,The,,,,,,,,,,,,,,,,,,,,,,,,
3,general,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,or,,,,,,,,,,,,,,,,,,,,,,,,
6,myself,,,,,,,,,,,,,,,,,,,,,,,,
7,?,,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.541,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,You,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,"""",,,,,,,,,,,,,,,,,,,,,,,,
5,said,,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,little,,,,,,,,,,,,,,,,,,,,,,,,
8,prince,,,,,,,,,,,,,,,,,,,,,,,,
9,firmly,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.542,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Exactly,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.543,,,,,,,,,,,,,,,,,,,,,,,,,
1,One,,,,,,,,,,,,,,,,,,,,,,,,
2,much,,,,,,,must?,,,,,,,,,,,,,,,,,
3,require,,,,,,,,,,,,,,,,,,,,,,,,
4,from,*,Source,Source,,Source,Source,,Source,Source,,,,,,,,,,,,,,,
5,each,,,,,,,,,,,,,,,,,,,,,,,,
6,one,,,,,,,,,,,,,,,,,,,,,,,,
7,the,,,,,,,,,,,,,,,,,,,,,,,,
8,duty,,,,,,,,,,,,,,,,,,,,,,,,
9,which,,,,,,,,,,,,,,,,,,,,,,,,
10,each,,,,,,,,,,,,,,,,,,,,,,,,
11,one,,,,,,,,,,,,,,,,,,,,,,,,
12,can,,,,,,,,,,,,,,,,,,,,,,,,
13,perform,,,,,,,,,,,,,,,,,,,,,,,,
14,",",,,,,,,,,,,,,,,,,,,,,,,,
15,"""",,,,,,,,,,,,,,,,,,,,,,,,
16,the,,,,,,,,,,,,,,,,,,,,,,,,
17,king,,,,,,,,,,,,,,,,,,,,,,,,
18,went,,,,,,,,,,,,,,,,,,,,,,,,
19,on,,,,,,,,,,,,,,,,,,,,,,,,
20,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.544,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Accepted,,,,,,,,,,,,,,,,,,,,,,,,
3,authority,,,,,,,,,,,,,,,,,,,,,,,,
4,rests,,,,,,,,,,,,,,,,,,,,,,,,
5,first,,,,,,,,,,,,,,,,,,,,,,,,
6,of,,,,,,,,,,,,,,,,,,,,,,,,
7,all,,,,,,,,,,,,,,,,,,,,,,,,
8,on,*,Locus,Locus,,Locus,Locus,sdfjkfdlkjs,Locus,Locus,ig metaphorical location,,,,,,,,,,,,,,
9,reason,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.545,,,,,,,,,,,,,,,,,,,,,,,,,
1,If,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,ordered,,,,,,,,,,,,,,,,,,,,,,,,
4,your,*,OrgMember,Possessor,,OrgMember,Possessor,,Gestalt,Gestalt,a property of a king ig,,,,,,,,,,,,,,
5,people,,,,,,,,,,,,,,,,,,,,,,,,
6,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
7,go,,,,,,,,,,,,,,,,,,,,,,,,
8,and,,,,,,,,,,,,,,,,,,,,,,,,
9,throw,,,,,,,,,,,,,,,,,,,,,,,,
10,themselves,,,,,,,,,,,,,,,,,,,,,,,,
11,into,*,Goal,Goal,,Goal,Goal,,Goal,Goal,,,,,,,,,,,,,,,
12,the,,,,,,,,,,,,,,,,,,,,,,,,
13,sea,,,,,,,,,,,,,,,,,,,,,,,,
14,",",,,,,,,,,,,,,,,,,,,,,,,,
15,they,,,,,,,,,,,,,,,,,,,,,,,,
16,would,,,,,,,,,,,,,,,,,,,,,,,,
17,rise,,,,,,,,,,,,,,,,,,,,,,,,
18,up,,,,,,,,,,,,,,,,,,,,,,,,
19,in,*,Characteristic,Locus,,Manner,Manner,???,Characteristic,Locus,,,,,,,,,,,,,,,
20,revolution,,,,,,,,,,,,,,,,,,,,,,,,
21,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.546,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,have,,,,,,,,,,,,,,,,,,,,,,,,
3,the,,,,,,,,,,,,,,,,,,,,,,,,
4,right,,,,,,,,,,,,,,,,,,,,,,,,
5,to,*,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
6,require,,,,,,,,,,,,,,,,,,,,,,,,
7,obedience,,,,,,,,,,,,,,,,,,,,,,,,
8,because,,,,,,,,,,,,,,,,,,,,,,,,
9,my,*,Originator,Gestalt,,Originator,Gestalt,,Originator,Gestalt,,,,,,,,,,,,,,,
10,orders,,,,,,,,,,,,,,,,,,,,,,,,
11,are,,,,,,,,,,,,,,,,,,,,,,,,
12,reasonable,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
14,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.547,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Then,,,,,,,,,,,,,,,,,,,,,,,,
3,my,*,Gestalt,Gestalt,,Beneficiary,Gestalt,? or just Gestalt,`d,`d,uh,,,,,,,,,,,,,,
4,sunset,,,,,,,,,,,,,,,,,,,,,,,,
5,?,,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
7,the,,,,,,,,,,,,,,,,,,,,,,,,
8,little,,,,,,,,,,,,,,,,,,,,,,,,
9,prince,,,,,,,,,,,,,,,,,,,,,,,,
10,reminded,,,,,,,,,,,,,,,,,,,,,,,,
11,him,,,,,,,,,,,,,,,,,,,,,,,,
12,:,,,,,,,,,,,,,,,,,,,,,,,,
13,for,*,Explanation,Explanation,,Explanation,Explanation,,Explanation,Explanation,,,,,,,,,,,,,,,
14,he,,,,,,,,,,,,,,,,,,,,,,,,
15,never,,,,,,,,,,,,,,,,,,,,,,,,
16,forgot,,,,,,,,,,,,,,,,,,,,,,,,
17,a,,,,,,,,,,,,,,,,,,,,,,,,
18,question,,,,,,,,,,,,,,,,,,,,,,,,
19,once,,,,,,,,,,,,,,,,,,,,,,,,
20,he,,,,,,,,,,,,,,,,,,,,,,,,
21,had,,,,,,,,,,,,,,,,,,,,,,,,
22,asked,,,,,,,,,,,,,,,,,,,,,,,,
23,it,,,,,,,,,,,,,,,,,,,,,,,,
24,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.548,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,You,,,,,,,,,,,,,,,,,,,,,,,,
3,shall,,,,,,,,,,,,,,,,,,,,,,,,
4,have,,,,,,,,,,,,,,,,,,,,,,,,
5,your,*,Gestalt,Gestalt,,Beneficiary,Gestalt,,`d,`d,,,,,,,,,,,,,,,
6,sunset,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.549,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,shall,,,,,,,,,,,,,,,,,,,,,,,,
3,command,,,,,,,,,,,,,,,,,,,,,,,,
4,it,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.550,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,",",,,,,,,,,,,,,,,,,,,,,,,,
3,according,,Circumstance,Circumstance,MWE,Circumstance,Circumstance,MWE; http://flat.nert.georgetown.edu/en/accord_to/,,,,,,,,,,,,,,,,,
4,to,,_,_,MWE,_,_,MWE,,,,,,,,,,,,,,,,,
5,my,*,Originator,Gestalt,,Originator,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
6,science,,,,,,,,,,,,,,,,,,,,,,,,
7,of,*,Topic,Topic,,Topic,Topic,,Topic,Topic,i gUESS,,,,,,,,,,,,,,
8,government,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,I,,,,,,,,,,,,,,,,,,,,,,,,
11,shall,,,,,,,,,,,,,,,,,,,,,,,,
12,wait,,,,,,,,,,,,,,,,,,,,,,,,
13,until,*,EndTime,EndTime,,EndTime,EndTime,,EndTime,EndTime,,,,,,,,,,,,,,,
14,conditions,,,,,,,,,,,,,,,,,,,,,,,,
15,are,,,,,,,,,,,,,,,,,,,,,,,,
16,favorable,,,,,,,,,,,,,,,,,,,,,,,,
17,.,,,,,,,,,,,,,,,,,,,,,,,,
18,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.551,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,When,,,,,,,,,,,,,,,,,,,,,,,,
3,will,,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,be,,,,,,,,,,,,,,,,,,,,,,,,
6,?,,,,,,,,,,,,,,,,,,,,,,,,
7,"""",,,,,,,,,,,,,,,,,,,,,,,,
8,inquired,,,,,,,,,,,,,,,,,,,,,,,,
9,the,,,,,,,,,,,,,,,,,,,,,,,,
10,little,,,,,,,,,,,,,,,,,,,,,,,,
11,prince,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.552,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Hum,,,,,,,,,,,,,,,,,,,,,,,,
3,!,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.553,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hum,,,,,,,,,,,,,,,,,,,,,,,,
2,!,,,,,,,,,,,,,,,,,,,,,,,,
3,"""",,,,,,,,,,,,,,,,,,,,,,,,
4,replied,,,,,,,,,,,,,,,,,,,,,,,,
5,the,,,,,,,,,,,,,,,,,,,,,,,,
6,king,,,,,,,,,,,,,,,,,,,,,,,,
7,;,,,,,,,,,,,,,,,,,,,,,,,,
8,and,,,,,,,,,,,,,,,,,,,,,,,,
9,before,*,Time,Time,,Time,Time,,Time,Time,,,,,,,,,,,,,,,
10,saying,,,,,,,,,,,,,,,,,,,,,,,,
11,anything,,,,,,,,,,,,,,,,,,,,,,,,
12,else,,,,,,,,,,,,,,,,,,,,,,,,
13,he,,,,,,,,,,,,,,,,,,,,,,,,
14,consulted,,,,,,,,,,,,,,,,,,,,,,,,
15,a,,,,,,,,,,,,,,,,,,,,,,,,
16,bulky,,,,,,,,,,,,,,,,,,,,,,,,
17,almanac,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.554,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Hum,,,,,,,,,,,,,,,,,,,,,,,,
3,!,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.555,,,,,,,,,,,,,,,,,,,,,,,,,
1,Hum,,,,,,,,,,,,,,,,,,,,,,,,
2,!,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.556,,,,,,,,,,,,,,,,,,,,,,,,,
1,That,,,,,,,,,,,,,,,,,,,,,,,,
2,will,,,,,,,,,,,,,,,,,,,,,,,,
3,be,,,,,,,,,,,,,,,,,,,,,,,,
4,about,*,Approximator,Approximator,,Approximator,Approximator,,Approximator,Approximator,,,,,,,,,,,,,,,
5,-,,,,,,,,,,,,,,,,,,,,,,,,
6,-,,,,,,,,,,,,,,,,,,,,,,,,
7,about,*,Approximator,Approximator,,Approximator,Approximator,,Approximator,Approximator,,,,,,,,,,,,,,,
8,-,,,,,,,,,,,,,,,,,,,,,,,,
9,-,,,,,,,,,,,,,,,,,,,,,,,,
10,that,,,,,,,,,,,,,,,,,,,,,,,,
11,will,,,,,,,,,,,,,,,,,,,,,,,,
12,be,,,,,,,,,,,,,,,,,,,,,,,,
13,this,,,,,,,,,,,,,,,,,,,,,,,,
14,evening,,,,,,,,,,,,,,,,,,,,,,,,
15,about,*,Approximator,Approximator,,Approximator,Approximator,,,,,,,,,,,,,,,,,,
16,twenty,,,,,,,,,,,,,,,,,,,,,,,,
17,minutes,,,,,,,,,,,,,,,,,,,,,,,,
18,to,*,Time,Goal,,Time,Goal,[37b],Goal,Goal,ig,,,,,,,,,,,,,,
19,eight,,,,,,,,,,,,,,,,,,,,,,,,
20,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.557,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,will,,,,,,,,,,,,,,,,,,,,,,,,
4,see,,,,,,,,,,,,,,,,,,,,,,,,
5,how,,,,,,,,,,,,,,,,,,,,,,,,
6,well,,,,,,,,,,,,,,,,,,,,,,,,
7,I,,,,,,,,,,,,,,,,,,,,,,,,
8,am,,,,,,,,,,,,,,,,,,,,,,,,
9,obeyed,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
11,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.558,,,,,,,,,,,,,,,,,,,,,,,,,
1,The,,,,,,,,,,,,,,,,,,,,,,,,
2,little,,,,,,,,,,,,,,,,,,,,,,,,
3,prince,,,,,,,,,,,,,,,,,,,,,,,,
4,yawned,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.559,,,,,,,,,,,,,,,,,,,,,,,,,
1,He,,,,,,,,,,,,,,,,,,,,,,,,
2,was,,,,,,,,,,,,,,,,,,,,,,,,
3,regretting,,,,,,,,,,,,,,,,,,,,,,,,
4,his,*,Gestalt,Gestalt,,Gestalt,Gestalt,sl;dfsdjlfks;,`d,`d,,,,,,,,,,,,,,,
5,lost,,,,,,,,,,,,,,,,,,,,,,,,
6,sunset,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.560,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,then,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,too,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,he,,,,,,,,,,,,,,,,,,,,,,,,
7,was,,,,,,,,,,,,,,,,,,,,,,,,
8,already,,,,,,,,,,,,,,,,,,,,,,,,
9,beginning,,,,,,,,,,,,,,,,,,,,,,,,
10,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
11,be,,,,,,,,,,,,,,,,,,,,,,,,
12,a,,,,,,,,,,,,,,,,,,,,,,,,
13,little,,,,,,,,,,,,,,,,,,,,,,,,
14,bored,,,,,,,,,,,,,,,,,,,,,,,,
15,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.561,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,have,,,,,,,,,,,,,,,,,,,,,,,,
4,nothing,,,,,,,,,,,,,,,,,,,,,,,,
5,more,,,,,,,,,,,,,,,,,,,,,,,,
6,to,,`i,`i,,`i,`i,[191],,,,,,,,,,,,,,,,,
7,do,,,,,,,,,,,,,,,,,,,,,,,,
8,here,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
11,he,,,,,,,,,,,,,,,,,,,,,,,,
12,said,,,,,,,,,,,,,,,,,,,,,,,,
13,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
14,the,,,,,,,,,,,,,,,,,,,,,,,,
15,king,,,,,,,,,,,,,,,,,,,,,,,,
16,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.562,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,So,,,,,,,,,,,,,,,,,,,,,,,,
3,I,,,,,,,,,,,,,,,,,,,,,,,,
4,shall,,,,,,,,,,,,,,,,,,,,,,,,
5,set,,,,,,,,,,,,,,,,,,,,,,,,
6,out,,,,,,,,,,,,,,,,,,,,,,,,
7,on,*,Circumstance,Locus,,Circumstance,Locus,[13],Circumstance,Locus,see (13),,,,,,,,,,,,,,
8,my,*,`$,`$,,`$,`$,[13],`$,`$,see (527),,,,,,,,,,,,,,
9,way,,,,,,,,,,,,,,,,,,,,,,,,
10,again,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.563,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Do,,,,,,,,,,,,,,,,,,,,,,,,
3,not,,,,,,,,,,,,,,,,,,,,,,,,
4,go,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
