Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Aryaman Scene,Aryaman Function,Aryaman Notes,Sasha Scene,Sasha Function,Sasha Notes,,,,,,,,,,,,,,lpp_13
5,to,,Possessor,,*Q*,Possessor,Goal,?,Theme,Theme,,,,,,,,,,,,,,,
6,me,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,because,,,,,,,,,,,,,,,,,,,,,,,,
9,I,,,,,,,,,,,,,,,,,,,,,,,,
10,was,,,,,,,,,,,,,,,,,,,,,,,,
11,the,,,,,,,,,,,,,,,,,,,,,,,,
12,first,,,,,,,,,,,,,,,,,,,,,,,,
13,person,,,,,,,,,,,,,,,,,,,,,,,,
14,to,*,`i,`i,,`i,`i,,`i,`i,,,,,,,,,,,,,,,
15,think,,,,,,,,,,,,,,,,,,,,,,,,
16,of,,,,,,,,,,,,,,,,,,,,,,,,
17,it,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
19,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.720,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Is,,,,,,,,,,,,,,,,,,,,,,,,
3,that,,,,,,,,,,,,,,,,,,,,,,,,
4,all,,,,,,,,,,,,,,,,,,,,,,,,
5,that,,,,,,,,,,,,,,,,,,,,,,,,
6,is,,,,,,,,,,,,,,,,,,,,,,,,
7,necessary,,,,,,,,,,,,,,,,,,,,,,,,
8,?,,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.721,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Certainly,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.722,,,,,,,,,,,,,,,,,,,,,,,,,
1,When,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,find,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,diamond,,,,,,,,,,,,,,,,,,,,,,,,
6,that,,,,,,,,,,,,,,,,,,,,,,,,
7,belongs,,,,,,,,,,,,,,,,,,,,,,,,
8,to,,Possessor,,*Q*,Possessor,Goal,?,,,,,,,,,,,,,,,,,
9,nobody,,,,,,,,Theme,Theme,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,it,,,,,,,,,,,,,,,,,,,,,,,,
12,is,,,,,,,,,,,,,,,,,,,,,,,,
13,yours,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,do we annotate these,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.723,,,,,,,,,,,,,,,,,,,,,,,,,
1,When,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,discover,,,,,,,,,,,,,,,,,,,,,,,,
4,an,,,,,,,,,,,,,,,,,,,,,,,,
5,island,,,,,,,,,,,,,,,,,,,,,,,,
6,that,,,,,,,,,,,,,,,,,,,,,,,,
7,belongs,,,,,,,,,,,,,,,,,,,,,,,,
8,to,,Possessor,,*Q*,Possessor,Goal,?,Theme,Theme,,,,,,,,,,,,,,,
9,nobody,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,it,,,,,,,,,,,,,,,,,,,,,,,,
12,is,,,,,,,,,,,,,,,,,,,,,,,,
13,yours,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.724,,,,,,,,,,,,,,,,,,,,,,,,,
1,When,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,get,,,,,,,,,,,,,,,,,,,,,,,,
4,an,,,,,,,,,,,,,,,,,,,,,,,,
5,idea,,,,,,,,,,,,,,,,,,,,,,,,
6,before,*,Time,Time,,Time,Time,,Time,Time,,,,,,,,,,,,,,,
7,any,,,,,,,,,,,,,,,,,,,,,,,,
8,one,,,,,,,,,,,,,,,,,,,,,,,,
9,else,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,you,,,,,,,,,,,,,,,,,,,,,,,,
12,take,,,,,,,,,,,,,,,,,,,,,,,,
13,out,,,,,,,,,,,,,,,,,,,,,,,,
14,a,,,,,,,,,,,,,,,,,,,,,,,,
15,patent,,,,,,,,,,,,,,,,,,,,,,,,
16,on,*,Topic,Topic,,Topic,Topic,,Topic,Topic,,,,,,,,,,,,,,,
17,it,,,,,,,,,,,,,,,,,,,,,,,,
18,:,,,,,,,,,,,,,,,,,,,,,,,,
19,it,,,,,,,,,,,,,,,,,,,,,,,,
20,is,,,,,,,,,,,,,,,,,,,,,,,,
21,yours,,,,,,,,,,,,,,,,,,,,,,,,
22,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.725,,,,,,,,,,,,,,,,,,,,,,,,,
1,So,,,,,,,,,,,,,,,,,,,,,,,,
2,with,*,Topic,Topic,,Topic,Topic,in regards to me,,,?/,,,,,,,,,,,,,,
3,me,,,,,,,,,,,,,,,,,,,,,,,,
4,:,,,,,,,,,,,,,,,,,,,,,,,,
5,I,,,,,,,,,,,,,,,,,,,,,,,,
6,own,,,,,,,,,,,,,,,,,,,,,,,,
7,the,,,,,,,,,,,,,,,,,,,,,,,,
8,stars,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,because,,,,,,,,,,,,,,,,,,,,,,,,
11,nobody,,,,,,,,,,,,,,,,,,,,,,,,
12,else,,,,,,,,,,,,,,,,,,,,,,,,
13,before,*,Time,Time,,Time,Time,,Time,Time,,,,,,,,,,,,,,,
14,me,,,,,,,,,,,,,,,,,,,,,,,,
15,ever,,,,,,,,,,,,,,,,,,,,,,,,
16,thought,,,,,,,,,,,,,,,,,,,,,,,,
17,of,,Topic,Topic,,Topic,Topic,,,,,,,,,,,,,,,,,,
18,owning,,,,,,,,,,,,,,,,,,,,,,,,
19,them,,,,,,,,,,,,,,,,,,,,,,,,
20,.,,,,,,,,,,,,,,,,,,,,,,,,
21,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.726,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Yes,,,,,,,,,,,,,,,,,,,,,,,,
3,",",,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,is,,,,,,,,,,,,,,,,,,,,,,,,
6,true,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,said,,,,,,,,,,,,,,,,,,,,,,,,
10,the,,,,,,,,,,,,,,,,,,,,,,,,
11,little,,,,,,,,,,,,,,,,,,,,,,,,
12,prince,,,,,,,,,,,,,,,,,,,,,,,,
13,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.727,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,And,,,,,,,,,,,,,,,,,,,,,,,,
3,what,,,,,,,,,,,,,,,,,,,,,,,,
4,do,,,,,,,,,,,,,,,,,,,,,,,,
5,you,,,,,,,,,,,,,,,,,,,,,,,,
6,do,,,,,,,,,,,,,,,,,,,,,,,,
7,with,*,Theme,Theme,,Theme,Theme,,Theme,Theme,,,,,,,,,,,,,,,
8,them,,,,,,,,,,,,,,,,,,,,,,,,
9,?,,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.728,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,administer,,,,,,,,,,,,,,,,,,,,,,,,
4,them,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
7,replied,,,,,,,,,,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,businessman,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.729,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,count,,,,,,,,,,,,,,,,,,,,,,,,
4,them,,,,,,,,,,,,,,,,,,,,,,,,
5,and,,,,,,,,,,,,,,,,,,,,,,,,
6,recount,,,,,,,,,,,,,,,,,,,,,,,,
7,them,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.730,,,,,,,,,,,,,,,,,,,,,,,,,
1,It,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,difficult,,,,,,,,,,,,,,,,,,,,,,,,
4,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.731,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,am,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,man,,,,,,,,,,,,,,,,,,,,,,,,
6,who,,,,,,,,,,,,,,,,,,,,,,,,
7,is,,,,,,,,,,,,,,,,,,,,,,,,
8,naturally,,,,,,,,,,,,,,,,,,,,,,,,
9,interested,,,,,,,,,,,,,,,,,,,,,,,,
10,in,*,Topic,Topic,,Topic,Topic,,Topic,Topic,,,,,,,,,,,,,,,
11,matters,,,,,,,,,,,,,,,,,,,,,,,,
12,of,*,Characteristic,Identity,,Characteristic,Identity,,Characteristic,Identity,,,,,,,,,,,,,,,
13,consequence,,,,,,,,,,,,,,,,,,,,,,,,
14,.,,,,,,,,,,,,,,,,,,,,,,,,
15,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.732,,,,,,,,,,,,,,,,,,,,,,,,,
1,The,,,,,,,,,,,,,,,,,,,,,,,,
2,little,,,,,,,,,,,,,,,,,,,,,,,,
3,prince,,,,,,,,,,,,,,,,,,,,,,,,
4,was,,,,,,,,,,,,,,,,,,,,,,,,
5,still,,,,,,,,,,,,,,,,,,,,,,,,
6,not,,,,,,,,,,,,,,,,,,,,,,,,
7,satisfied,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.733,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,If,,,,,,,,,,,,,,,,,,,,,,,,
3,I,,,,,,,,,,,,,,,,,,,,,,,,
4,owned,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,silk,,,,,,,,,,,,,,,,,,,,,,,,
7,scarf,,,,,,,,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
10,he,,,,,,,,,,,,,,,,,,,,,,,,
11,said,,,,,,,,,,,,,,,,,,,,,,,,
12,",",,,,,,,,,,,,,,,,,,,,,,,,
13,"""",,,,,,,,,,,,,,,,,,,,,,,,
14,I,,,,,,,,,,,,,,,,,,,,,,,,
15,could,,,,,,,,,,,,,,,,,,,,,,,,
16,put,,,,,,,,,,,,,,,,,,,,,,,,
17,it,,,,,,,,,,,,,,,,,,,,,,,,
18,around,*,Goal,Locus,,Goal,Locus,,Locus,Locus,,,,,,,,,,,,,,,
19,my,*,Whole,Gestalt,,Whole,Gestalt,,Whole,Gestalt,,,,,,,,,,,,,,,
20,neck,,,,,,,,,,,,,,,,,,,,,,,,
21,and,,,,,,,,,,,,,,,,,,,,,,,,
22,take,,,,,,,,,,,,,,,,,,,,,,,,
23,it,,,,,,,,,,,,,,,,,,,,,,,,
24,away,,,,,,,,,,,,,,,,,,,,,,,,
25,with,*,Locus,Ancillary,,Possessor,Ancillary,umm opposite of [253]?,Ancillary,Ancillary,,,,,,,,,,,,,,,
26,me,,,,,,,,,,,,,,,,,,,,,,,,
27,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.734,,,,,,,,,,,,,,,,,,,,,,,,,
1,If,,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,owned,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,flower,,,,,,,,,,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,I,,,,,,,,,,,,,,,,,,,,,,,,
8,could,,,,,,,,,,,,,,,,,,,,,,,,
9,pluck,,,,,,,,,,,,,,,,,,,,,,,,
10,that,,,,,,,,,,,,,,,,,,,,,,,,
11,flower,,,,,,,,,,,,,,,,,,,,,,,,
12,and,,,,,,,,,,,,,,,,,,,,,,,,
13,take,,,,,,,,,,,,,,,,,,,,,,,,
14,it,,,,,,,,,,,,,,,,,,,,,,,,
15,away,,,,,,,,,,,,,,,,,,,,,,,,
16,with,*,Locus,Ancillary,,Possessor,Ancillary,,Ancillary,Ancillary,,,,,,,,,,,,,,,
17,me,,,,,,,,,,,,,,,,,,,,,,,,
18,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.735,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,can,,,,,,,,,,,,,,,,,,,,,,,,
4,not,,,,,,,,,,,,,,,,,,,,,,,,
5,pluck,,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,stars,,,,,,,,,,,,,,,,,,,,,,,,
8,from,*,Source,Source,,Source,Source,,Source,Source,,,,,,,,,,,,,,,
9,heaven,,,,,,,,,,,,,,,,,,,,,,,,
10,...,,,,,,,,,,,,,,,,,,,,,,,,
11,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.736,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,No,,,,,,,,,,,,,,,,,,,,,,,,
3,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.737,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,can,,,,,,,,,,,,,,,,,,,,,,,,
4,put,,,,,,,,,,,,,,,,,,,,,,,,
5,them,,,,,,,,,,,,,,,,,,,,,,,,
6,in,*,Goal,Locus,,Goal,Locus,,Locus,Locus,,,,,,,,,,,,,,,
7,the,,,,,,,,,,,,,,,,,,,,,,,,
8,bank,,,,,,,,,,,,,,,,,,,,,,,,
9,.,,,,,,,,,,,,,,,,,,,,,,,,
10,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.738,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,Whatever,,,,,,,,,,,,,,,,,,,,,,,,
3,does,,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,mean,,,,,,,,,,,,,,,,,,,,,,,,
6,?,,,,,,,,,,,,,,,,,,,,,,,,
7,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.739,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,That,,,,,,,,,,,,,,,,,,,,,,,,
3,means,,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,I,,,,,,,,,,,,,,,,,,,,,,,,
6,write,,,,,,,,,,,,,,,,,,,,,,,,
7,the,,,,,,,,,,,,,,,,,,,,,,,,
8,number,,,,,,,,,,,,,,,,,,,,,,,,
9,of,*,QuantityItem,Gestalt,,Gestalt,Gestalt,,QuantityItem,Gestalt,,,,,,,,,,,,,,,
10,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Gestalt,,,,,,,,,,,,,,,
11,stars,,,,,,,,,,,,,,,,,,,,,,,,
12,on,*,Goal,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
13,a,,,,,,,,,,,,,,,,,,,,,,,,
14,little,,,,,,,,,,,,,,,,,,,,,,,,
15,paper,,,,,,,,,,,,,,,,,,,,,,,,
16,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.740,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,then,,,,,,,,,,,,,,,,,,,,,,,,
3,I,,,,,,,,,,,,,,,,,,,,,,,,
4,put,,,,,,,,,,,,,,,,,,,,,,,,
5,this,,,,,,,,,,,,,,,,,,,,,,,,
6,paper,,,,,,,,,,,,,,,,,,,,,,,,
7,in,*,Goal,Locus,,Goal,Locus,,Locus,Locus,,,,,,,,,,,,,,,
8,a,,,,,,,,,,,,,,,,,,,,,,,,
9,drawer,,,,,,,,,,,,,,,,,,,,,,,,
10,and,,,,,,,,,,,,,,,,,,,,,,,,
11,lock,,,,,,,,,,,,,,,,,,,,,,,,
12,it,,,,,,,,,,,,,,,,,,,,,,,,
13,with,*,Instrument,Instrument,,Instrument,Instrument,,Instrument,Instrument,,,,,,,,,,,,,,,
14,a,,,,,,,,,,,,,,,,,,,,,,,,
15,key,,,,,,,,,,,,,,,,,,,,,,,,
16,.,,,,,,,,,,,,,,,,,,,,,,,,
17,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.741,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,And,,,,,,,,,,,,,,,,,,,,,,,,
3,that,,,,,,,,,,,,,,,,,,,,,,,,
4,is,,,,,,,,,,,,,,,,,,,,,,,,
5,all,,,,,,,,,,,,,,,,,,,,,,,,
6,?,,,,,,,,,,,,,,,,,,,,,,,,
7,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.742,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,That,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,enough,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
7,said,,,,,,,,,,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,businessman,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.743,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,entertaining,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
7,thought,,,,,,,,,,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,little,,,,,,,,,,,,,,,,,,,,,,,,
10,prince,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.744,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,It,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,rather,,,,,,,,,,,,,,,,,,,,,,,,
5,poetic,,,,,,,,,,,,,,,,,,,,,,,,
6,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.745,,,,,,,,,,,,,,,,,,,,,,,,,
1,But,,,,,,,,,,,,,,,,,,,,,,,,
2,it,,,,,,,,,,,,,,,,,,,,,,,,
3,is,,,,,,,,,,,,,,,,,,,,,,,,
4,of,*,Characteristic,Identity,,Characteristic,Identity,,Characteristic,Identity,,,,,,,,,,,,,,,
5,no,,,,,,,,,,,,,,,,,,,,,,,,
6,great,,,,,,,,,,,,,,,,,,,,,,,,
7,consequence,,,,,,,,,,,,,,,,,,,,,,,,
8,.,,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.746,,,,,,,,,,,,,,,,,,,,,,,,,
1,On,*,Topic,Topic,,Topic,Topic,,Topic,Topic,,,,,,,,,,,,,,,
2,matters,,,,,,,,,,,,,,,,,,,,,,,,
3,of,*,Characteristic,Identity,,Characteristic,Identity,,Characteristic,Identity,,,,,,,,,,,,,,,
4,consequence,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,the,,,,,,,,,,,,,,,,,,,,,,,,
7,little,,,,,,,,,,,,,,,,,,,,,,,,
8,prince,,,,,,,,,,,,,,,,,,,,,,,,
9,had,,,,,,,,,,,,,,,,,,,,,,,,
10,ideas,,,,,,,,,,,,,,,,,,,,,,,,
11,which,,,,,,,,,,,,,,,,,,,,,,,,
12,were,,,,,,,,,,,,,,,,,,,,,,,,
13,very,,,,,,,,,,,,,,,,,,,,,,,,
14,different,,,,,,,,,,,,,,,,,,,,,,,,
15,from,*,ComparisonRef,Source,,ComparisonRef,Source,,ComparisonRef,Source,,,,,,,,,,,,,,,
16,those,,,,,,,,,,,,,,,,,,,,,,,,
17,of,*,Originator,Gestalt,,Experiencer,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
18,the,,,,,,,,,,,,,,,,,,,,,,,,
19,grown,,,,,,,,,,,,,,,,,,,,,,,,
20,-,,,,,,,,,,,,,,,,,,,,,,,,
21,ups,,,,,,,,,,,,,,,,,,,,,,,,
22,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.747,,,,,,,,,,,,,,,,,,,,,,,,,
1,"""",,,,,,,,,,,,,,,,,,,,,,,,
2,I,,,,,,,,,,,,,,,,,,,,,,,,
3,myself,,,,,,,,,,,,,,,,,,,,,,,,
4,own,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,flower,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
9,he,,,,,,,,,,,,,,,,,,,,,,,,
10,continued,,,,,,,,,,,,,,,,,,,,,,,,
11,his,*,Agent,Gestalt,,Agent,Gestalt,,Agent,Gestalt,,,,,,,,,,,,,,,
12,conversation,,,,,,,,,,,,,,,,,,,,,,,,
13,with,*,Agent,Ancillary,,Agent,Ancillary,,Ancillary,Ancillary,,,,,,,,,,,,,,,
14,the,,,,,,,,,,,,,,,,,,,,,,,,
15,businessman,,,,,,,,,,,,,,,,,,,,,,,,
16,",",,,,,,,,,,,,,,,,,,,,,,,,
17,"""",,,,,,,,,,,,,,,,,,,,,,,,
18,which,,,,,,,,,,,,,,,,,,,,,,,,
19,I,,,,,,,,,,,,,,,,,,,,,,,,
20,water,,,,,,,,,,,,,,,,,,,,,,,,
21,every,,,,,,,,,,,,,,,,,,,,,,,,
22,day,,,,,,,,,,,,,,,,,,,,,,,,
23,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.748,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,own,,,,,,,,,,,,,,,,,,,,,,,,
3,three,,,,,,,,,,,,,,,,,,,,,,,,
4,volcanoes,,,,,,,,,,,,,,,,,,,,,,,,
5,",",,,,,,,,,,,,,,,,,,,,,,,,
6,which,,,,,,,,,,,,,,,,,,,,,,,,
7,I,,,,,,,,,,,,,,,,,,,,,,,,
8,clean,,,,,,,,,,,,,,,,,,,,,,,,
9,out,,,,,,,,,,,,,,,,,,,,,,,,
10,every,,,,,,,,,,,,,,,,,,,,,,,,
11,week,,,,,,,,,,,,,,,,,,,,,,,,
12,(,,,,,,,,,,,,,,,,,,,,,,,,
13,for,*,Explanation,Explanation,,Explanation,Explanation,,Explanation,Experiencer,,,,,,,,,,,,,,,
14,I,,,,,,,,,,,,,,,,,,,,,,,,
15,also,,,,,,,,,,,,,,,,,,,,,,,,
16,clean,,,,,,,,,,,,,,,,,,,,,,,,
17,out,,,,,,,,,,,,,,,,,,,,,,,,
18,the,,,,,,,,,,,,,,,,,,,,,,,,
19,one,,,,,,,,,,,,,,,,,,,,,,,,
20,that,,,,,,,,,,,,,,,,,,,,,,,,
21,is,,,,,,,,,,,,,,,,,,,,,,,,
22,extinct,,,,,,,,,,,,,,,,,,,,,,,,
23,;,,,,,,,,,,,,,,,,,,,,,,,,
24,one,,,,,,,,,,,,,,,,,,,,,,,,
25,never,,,,,,,,,,,,,,,,,,,,,,,,
26,knows,,,,,,,,,,,,,,,,,,,,,,,,
27,),,,,,,,,,,,,,,,,,,,,,,,,
28,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.749,,,,,,,,,,,,,,,,,,,,,,,,,
1,It,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,of,*,Characteristic,Identity,,Characteristic,Identity,,Characteristic,Identity,,,,,,,,,,,,,,,
