Doc/Sent/Tok ID,Token,Annotation Target,ADJ Scene,ADJ Function,ADJ Notes,Emma Scene,Emma Function,Emma Notes,Sasha Scene,Sasha Function,Sasha Notes,#REF!,,,,,,,,,,,,,lpp_7
24,but,*,PartPortion,PartPortion,,PartPortion,PartPortion,,NONSNACS,NONSNACS,,,,,,,,,,,,,,,
25,on,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
26,my,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
27,planet,,,,,,,,,,,,,,,,,,,,,,,,
28,",",,,,,,,,,,,,,,,,,,,,,,,,
29,but,,,,,,,,,,,,,,,,,,,,,,,,
30,which,,,,,,,,,,,,,,,,,,,,,,,,
31,one,,,,,,,,,,,,,,,,,,,,,,,,
32,little,,,,,,,,,,,,,,,,,,,,,,,,
33,sheep,,,,,,,,,,,,,,,,,,,,,,,,
34,can,,,,,,,,,,,,,,,,,,,,,,,,
35,destroy,,,,,,,,,,,,,,,,,,,,,,,,
36,in,*,Means,Locus,,Means,Locus,?,Manner,Manner,,,,,,,,,,,,,,,
37,a,,,,,,,,,,,,,,,,,,,,,,,,
38,single,,,,,,,,,,,,,,,,,,,,,,,,
39,bite,,,,,,,,,,,,,,,,,,,,,,,,
40,some,,,,,,,,,,,,,,,,,,,,,,,,
41,morning,,,,,,,,,,,,,,,,,,,,,,,,
42,",",,,,,,,,,,,,,,,,,,,,,,,,
43,without,*,Manner,Manner,,Manner,Manner,,Manner,Manner,,,,,,,,,,,,,,,
44,even,,,,,,,,,,,,,,,,,,,,,,,,
45,noticing,,,,,,,,,,,,,,,,,,,,,,,,
46,what,,,,,,,,,,,,,,,,,,,,,,,,
47,he,,,,,,,,,,,,,,,,,,,,,,,,
48,is,,,,,,,,,,,,,,,,,,,,,,,,
49,doing,,,,,,,,,,,,,,,,,,,,,,,,
50,-,,,,,,,,,,,,,,,,,,,,,,,,
51,-,,,,,,,,,,,,,,,,,,,,,,,,
52,Oh,,,,,,,,,,,,,,,,,,,,,,,,
53,!,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.348,,,,,,,,,,,,,,,,,,,,,,,,,
1,You,,,,,,,,,,,,,,,,,,,,,,,,
2,think,,,,,,,,,,,,,,,,,,,,,,,,
3,that,,,,,,,,,,,,,,,,,,,,,,,,
4,is,,,,,,,,,,,,,,,,,,,,,,,,
5,not,,,,,,,,,,,,,,,,,,,,,,,,
6,important,,,,,,,,,,,,,,,,,,,,,,,,
7,!,,,,,,,,,,,,,,,,,,,,,,,,
8,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.349,,,,,,,,,,,,,,,,,,,,,,,,,
1,His,*,Whole,Gestalt,,Whole,Gestalt,,Whole,Gestalt,,,,,,,,,,,,,,,
2,face,,,,,,,,,,,,,,,,,,,,,,,,
3,turned,,,,,,,,,,,,,,,,,,,,,,,,
4,from,*,Source,Source,,Source,Source,"(NOT Characteristic; see ""Change-of-state PPs"" in guidelines)",Source,Source,,,,,,,,,,,,,,,
5,white,,,,,,,,,,,,,,,,,,,,,,,,
6,to,*,Goal,Goal,,Goal,Goal,,Goal,Goal,,,,,,,,,,,,,,,
7,red,,,,,,,,,,,,,,,,,,,,,,,,
8,as,*,Circumstance,Circumstance,,Circumstance,Circumstance,[8],Time,Time,,,,,,,,,,,,,,,
9,he,,,,,,,,,,,,,,,,,,,,,,,,
10,continued,,,,,,,,,,,,,,,,,,,,,,,,
11,:,,,,,,,,,,,,,,,,,,,,,,,,
12,"""",,,,,,,,,,,,,,,,,,,,,,,,
13,If,,,,,,,,,,,,,,,,,,,,,,,,
14,some,,,,,,,,,,,,,,,,,,,,,,,,
15,one,,,,,,,,,,,,,,,,,,,,,,,,
16,loves,,,,,,,,,,,,,,,,,,,,,,,,
17,a,,,,,,,,,,,,,,,,,,,,,,,,
18,flower,,,,,,,,,,,,,,,,,,,,,,,,
19,",",,,,,,,,,,,,,,,,,,,,,,,,
20,of,*,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,? paraphrase: 'only one blossom OF this flower exists',,,...idk man,,,,,,,,,,,,,,
21,which,,,,,,,,,,,,,,,,,,,,,,,,
22,just,,,,,,,,,,,,,,,,,,,,,,,,
23,one,,,,,,,,,,,,,,,,,,,,,,,,
24,single,,,,,,,,,,,,,,,,,,,,,,,,
25,blossom,,,,,,,,,,,,,,,,,,,,,,,,
26,grows,,,,,,,,,,,,,,,,,,,,,,,,
27,in,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
28,all,,,,,,,,,,,,,,,,,,,,,,,,
29,the,,,,,,,,,,,,,,,,,,,,,,,,
30,millions,,,,,,,,,,,,,,,,,,,,,,,,
31,and,,,,,,,,,,,,,,,,,,,,,,,,
32,millions,,,,,,,,,,,,,,,,,,,,,,,,
33,of,*,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,QuantityItem,QuantityItem,,,,,,,,,,,,,,,
34,stars,,,,,,,,,,,,,,,,,,,,,,,,
35,",",,,,,,,,,,,,,,,,,,,,,,,,
36,it,,,,,,,,,,,,,,,,,,,,,,,,
37,is,,,,,,,,,,,,,,,,,,,,,,,,
38,enough,,,,,,,,,,,,,,,,,,,,,,,,
39,to,,ComparisonRef,Goal,,ComparisonRef,Goal,,,,,,,,,,,,,,,,,,
40,make,,,,,,,,,,,,,,,,,,,,,,,,
41,him,,,,,,,,,,,,,,,,,,,,,,,,
42,happy,,,,,,,,,,,,,,,,,,,,,,,,
43,just,,,,,,,,,,,,,,,,,,,,,,,,
44,to,,`i,`i,,`i,`i,,,,,,,,,,,,,,,,,,
45,look,,,,,,,,,,,,,,,,,,,,,,,,
46,at,*,Stimulus,Direction,,Stimulus,Direction,,Stimulus,Direction,,,,,,,,,,,,,,,
47,the,,,,,,,,,,,,,,,,,,,,,,,,
48,stars,,,,,,,,,,,,,,,,,,,,,,,,
49,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.350,,,,,,,,,,,,,,,,,,,,,,,,,
1,He,,,,,,,,,,,,,,,,,,,,,,,,
2,can,,,,,,,,,,,,,,,,,,,,,,,,
3,say,,,,,,,,,,,,,,,,,,,,,,,,
4,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Direction,,,,,,,,,,,,,,,
5,himself,,,,,,,,,,,,,,,,,,,,,,,,
6,",",,,,,,,,,,,,,,,,,,,,,,,,
7,',,,,,,,,,,,,,,,,,,,,,,,,
8,Somewhere,,,,,,,,,,,,,,,,,,,,,,,,
9,",",,,,,,,,,,,,,,,,,,,,,,,,
10,my,*,Possessor,Possessor,,Possessor,Possessor,maybe? ...almost want this to be SocialRel tbh,Possessor,Possessor,,,,,,,,,,,,,,,
11,flower,,,,,,,,,,,,,,,,,,,,,,,,
12,is,,,,,,,,,,,,,,,,,,,,,,,,
13,there,,,,,,,,,,,,,,,,,,,,,,,,
14,...,,,,,,,,,,,,,,,,,,,,,,,,
15,',,,,,,,,,,,,,,,,,,,,,,,,
16,But,,,,,,,,,,,,,,,,,,,,,,,,
17,if,,,,,,,,,,,,,,,,,,,,,,,,
18,the,,,,,,,,,,,,,,,,,,,,,,,,
19,sheep,,,,,,,,,,,,,,,,,,,,,,,,
20,eats,,,,,,,,,,,,,,,,,,,,,,,,
21,the,,,,,,,,,,,,,,,,,,,,,,,,
22,flower,,,,,,,,,,,,,,,,,,,,,,,,
23,",",,,,,,,,,,,,,,,,,,,,,,,,
24,in,*,Duration,Duration,,Duration,Duration,,Time,Time,,,,,,,,,,,,,,,
25,one,,,,,,,,,,,,,,,,,,,,,,,,
26,moment,,,,,,,,,,,,,,,,,,,,,,,,
27,all,,,,,,,,,,,,,,,,,,,,,,,,
28,his,*,Gestalt,Gestalt,,Gestalt,Gestalt,sflkdjdsfljkd remember when I thought this data would be easy!,Gestalt,Gestalt,,,,,,,,,,,,,,,
29,stars,,,,,,,,,,,,,,,,,,,,,,,,
30,will,,,,,,,,,,,,,,,,,,,,,,,,
31,be,,,,,,,,,,,,,,,,,,,,,,,,
32,darkened,,,,,,,,,,,,,,,,,,,,,,,,
33,...,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.351,,,,,,,,,,,,,,,,,,,,,,,,,
1,And,,,,,,,,,,,,,,,,,,,,,,,,
2,you,,,,,,,,,,,,,,,,,,,,,,,,
3,think,,,,,,,,,,,,,,,,,,,,,,,,
4,that,,,,,,,,,,,,,,,,,,,,,,,,
5,is,,,,,,,,,,,,,,,,,,,,,,,,
6,not,,,,,,,,,,,,,,,,,,,,,,,,
7,important,,,,,,,,,,,,,,,,,,,,,,,,
8,!,,,,,,,,,,,,,,,,,,,,,,,,
9,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.352,,,,,,,,,,,,,,,,,,,,,,,,,
1,He,,,,,,,,,,,,,,,,,,,,,,,,
2,could,,,,,,,,,,,,,,,,,,,,,,,,
3,not,,,,,,,,,,,,,,,,,,,,,,,,
4,say,,,,,,,,,,,,,,,,,,,,,,,,
5,anything,,,,,,,,,,,,,,,,,,,,,,,,
6,more,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.353,,,,,,,,,,,,,,,,,,,,,,,,,
1,His,*,Originator,Gestalt,,Originator,Gestalt,,Originator,Gestalt,,,,,,,,,,,,,,,
2,words,,,,,,,,,,,,,,,,,,,,,,,,
3,were,,,,,,,,,,,,,,,,,,,,,,,,
4,choked,,,,,,,,,,,,,,,,,,,,,,,,
5,by,*,Causer,Causer,,Causer,Causer,,Manner,Manner,,,,,,,,,,,,,,,
6,sobbing,,,,,,,,,,,,,,,,,,,,,,,,
7,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.354,,,,,,,,,,,,,,,,,,,,,,,,,
1,The,,,,,,,,,,,,,,,,,,,,,,,,
2,night,,,,,,,,,,,,,,,,,,,,,,,,
3,had,,,,,,,,,,,,,,,,,,,,,,,,
4,fallen,,,,,,,,,,,,,,,,,,,,,,,,
5,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.355,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,had,,,,,,,,,,,,,,,,,,,,,,,,
3,let,,,,,,,,,,,,,,,,,,,,,,,,
4,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
5,tools,,,,,,,,,,,,,,,,,,,,,,,,
6,drop,,,,,,,,,,,,,,,,,,,,,,,,
7,from,*,Source,Source,,Source,Source,,Source,Source,,,,,,,,,,,,,,,
8,my,*,Whole,Gestalt,,Whole,Gestalt,,Whole,Gestalt,,,,,,,,,,,,,,,
9,hands,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.356,,,,,,,,,,,,,,,,,,,,,,,,,
1,Of,*,Characteristic,Identity,,Characteristic,Identity,?,,,please these of whats are KILLING me,,,,,,,,,,,,,,
2,what,,,,,,,,,,,,,,,,,,,,,,,,
3,moment,,,,,,,,,,,,,,,,,,,,,,,,
4,now,,,,,,,,,,,,,,,,,,,,,,,,
5,was,,,,,,,,,,,,,,,,,,,,,,,,
6,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
7,hammer,,,,,,,,,,,,,,,,,,,,,,,,
8,",",,,,,,,,,,,,,,,,,,,,,,,,
9,my,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
10,bolt,,,,,,,,,,,,,,,,,,,,,,,,
11,",",,,,,,,,,,,,,,,,,,,,,,,,
12,or,,,,,,,,,,,,,,,,,,,,,,,,
13,thirst,,,,,,,,,,,,,,,,,,,,,,,,
14,",",,,,,,,,,,,,,,,,,,,,,,,,
15,or,,,,,,,,,,,,,,,,,,,,,,,,
16,death,,,,,,,,,,,,,,,,,,,,,,,,
17,?,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.357,,,,,,,,,,,,,,,,,,,,,,,,,
1,On,*,Locus,Locus,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,
2,one,,,,,,,,,,,,,,,,,,,,,,,,
3,star,,,,,,,,,,,,,,,,,,,,,,,,
4,",",,,,,,,,,,,,,,,,,,,,,,,,
5,one,,,,,,,,,,,,,,,,,,,,,,,,
6,planet,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,my,*,Gestalt,Gestalt,,Gestalt,Gestalt,,Gestalt,Gestalt,,,,,,,,,,,,,,,
9,planet,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,the,,,,,,,,,,,,,,,,,,,,,,,,
12,Earth,,,,,,,,,,,,,,,,,,,,,,,,
13,",",,,,,,,,,,,,,,,,,,,,,,,,
14,there,,,,,,,,,,,,,,,,,,,,,,,,
15,was,,,,,,,,,,,,,,,,,,,,,,,,
16,a,,,,,,,,,,,,,,,,,,,,,,,,
17,little,,,,,,,,,,,,,,,,,,,,,,,,
18,prince,,,,,,,,,,,,,,,,,,,,,,,,
19,to,*,`i,`i,,`i,`i,don't think this passes the Purpose tests,`i,`i,this is kinda purpose i think its meant to be construed as purpose,,,,,,,,,,,,,,
20,be,,,,,,,,,,,,,,,,,,,,,,,,
21,comforted,,,,,,,,,,,,,,,,,,,,,,,,
22,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.358,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,took,,,,,,,,,,,,,,,,,,,,,,,,
3,him,,,,,,,,,,,,,,,,,,,,,,,,
4,in,*,Goal,Locus,,Goal,Locus,,Locus,Locus,,,,,,,,,,,,,,,
5,my,*,Whole,Gestalt,,Whole,Gestalt,,Whole,Gestalt,,,,,,,,,,,,,,,
6,arms,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,and,,,,,,,,,,,,,,,,,,,,,,,,
9,rocked,,,,,,,,,,,,,,,,,,,,,,,,
10,him,,,,,,,,,,,,,,,,,,,,,,,,
11,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.359,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,said,,,,,,,,,,,,,,,,,,,,,,,,
3,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
4,him,,,,,,,,,,,,,,,,,,,,,,,,
5,:,,,,,,,,,,,,,,,,,,,,,,,,
6,"""",,,,,,,,,,,,,,,,,,,,,,,,
7,The,,,,,,,,,,,,,,,,,,,,,,,,
8,flower,,,,,,,,,,,,,,,,,,,,,,,,
9,that,,,,,,,,,,,,,,,,,,,,,,,,
10,you,,,,,,,,,,,,,,,,,,,,,,,,
11,love,,,,,,,,,,,,,,,,,,,,,,,,
12,is,,,,,,,,,,,,,,,,,,,,,,,,
13,not,,,,,,,,,,,,,,,,,,,,,,,,
14,in,*,Characteristic,Locus,,Characteristic,Locus,cf 'IN danger of death' in lpp_2,Locus,Locus,ig...?,,,,,,,,,,,,,,
15,danger,,,,,,,,,,,,,,,,,,,,,,,,
16,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.360,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,will,,,,,,,,,,,,,,,,,,,,,,,,
3,draw,,,,,,,,,,,,,,,,,,,,,,,,
4,you,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,muzzle,,,,,,,,,,,,,,,,,,,,,,,,
7,for,*,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
8,your,*,Possessor,Possessor,,Possessor,Possessor,?,Possessor,Possessor,,,,,,,,,,,,,,,
9,sheep,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.361,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,will,,,,,,,,,,,,,,,,,,,,,,,,
3,draw,,,,,,,,,,,,,,,,,,,,,,,,
4,you,,,,,,,,,,,,,,,,,,,,,,,,
5,a,,,,,,,,,,,,,,,,,,,,,,,,
6,railing,,,,,,,,,,,,,,,,,,,,,,,,
7,to,*,Purpose,Purpose,,Purpose,Purpose,,Purpose,Purpose,,,,,,,,,,,,,,,
8,put,,,,,,,,,,,,,,,,,,,,,,,,
9,around,,Locus,Locus,,Locus,Locus,,,,,,,,,,,,,,,,,,
10,your,*,Possessor,Possessor,,Possessor,Possessor,,Possessor,Possessor,,,,,,,,,,,,,,,
11,flower,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.362,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,will,,,,,,,,,,,,,,,,,,,,,,,,
3,-,,,,,,,,,,,,,,,,,,,,,,,,
4,-,,,,,,,,,,,,,,,,,,,,,,,,
5,"""",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.363,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,did,,,,,,,,,,,,,,,,,,,,,,,,
3,not,,,,,,,,,,,,,,,,,,,,,,,,
4,know,,,,,,,,,,,,,,,,,,,,,,,,
5,what,,,,,,,,,,,,,,,,,,,,,,,,
6,to,,,,,,,,,,,,,,,,,,,,,,,,
7,say,,,,,,,,,,,,,,,,,,,,,,,,
8,to,*,Recipient,Goal,,Recipient,Goal,,Recipient,Goal,,,,,,,,,,,,,,,
9,him,,,,,,,,,,,,,,,,,,,,,,,,
10,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.364,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,felt,,,,,,,,,,,,,,,,,,,,,,,,
3,awkward,,,,,,,,,,,,,,,,,,,,,,,,
4,and,,,,,,,,,,,,,,,,,,,,,,,,
5,blundering,,,,,,,,,,,,,,,,,,,,,,,,
6,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.365,,,,,,,,,,,,,,,,,,,,,,,,,
1,I,,,,,,,,,,,,,,,,,,,,,,,,
2,did,,,,,,,,,,,,,,,,,,,,,,,,
3,not,,,,,,,,,,,,,,,,,,,,,,,,
4,know,,,,,,,,,,,,,,,,,,,,,,,,
5,how,,,,,,,,,,,,,,,,,,,,,,,,
6,I,,,,,,,,,,,,,,,,,,,,,,,,
7,could,,,,,,,,,,,,,,,,,,,,,,,,
8,reach,,,,,,,,,,,,,,,,,,,,,,,,
9,him,,,,,,,,,,,,,,,,,,,,,,,,
10,",",,,,,,,,,,,,,,,,,,,,,,,,
11,where,,,,,,,,,,,,,,,,,,,,,,,,
12,I,,,,,,,,,,,,,,,,,,,,,,,,
13,could,,,,,,,,,,,,,,,,,,,,,,,,
14,overtake,,,,,,,,,,,,,,,,,,,,,,,,
15,him,,,,,,,,,,,,,,,,,,,,,,,,
16,and,,,,,,,,,,,,,,,,,,,,,,,,
17,go,,,,,,,,,,,,,,,,,,,,,,,,
18,on,,,,,,,,,,,,,,,,,,,,,,,,
19,hand,,,,cxn: 'x in x',NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,,,,
20,in,*,Locus,Locus,,NONSNACS,NONSNACS,MWE,Locus,Locus,,,,,,,,,,,,,,,
21,hand,,,,,NONSNACS,NONSNACS,MWE,,,,,,,,,,,,,,,,,
22,with,*,Ancillary,Ancillary,,Ancillary,Ancillary,or is this part of MWE?,Ancillary,Ancillary,,,,,,,,,,,,,,,
23,him,,,,,,,,,,,,,,,,,,,,,,,,
24,once,,,,,,,,,,,,,,,,,,,,,,,,
25,more,,,,,,,,,,,,,,,,,,,,,,,,
26,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
# sent_id = lpp_1943.366,,,,,,,,,,,,,,,,,,,,,,,,,
1,It,,,,,,,,,,,,,,,,,,,,,,,,
2,is,,,,,,,,,,,,,,,,,,,,,,,,
3,such,,,,,,,,,,,,,,,,,,,,,,,,
4,a,,,,,,,,,,,,,,,,,,,,,,,,
5,secret,,,,,,,,,,,,,,,,,,,,,,,,
6,place,,,,,,,,,,,,,,,,,,,,,,,,
7,",",,,,,,,,,,,,,,,,,,,,,,,,
8,the,,,,,,,,,,,,,,,,,,,,,,,,
9,land,,,,,,,,,,,,,,,,,,,,,,,,
10,of,*,Characteristic,Identity,,Characteristic,Identity,?,Characteristic,Identity,(identity identity idk literary talk),,,,,,,,,,,,,,
11,tears,,,,,,,,,,,,,,,,,,,,,,,,
12,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
