,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
देख,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
चकित,,,,,,,,,,,,,,
रह,,,,,,,,,,,,,,
जाएंगे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तब,,,,,,,,,,,,,,
उनसे,से,Recipient,Ancillary,,से,Recipient,Ancillary,,,से,Recipient,Ancillary,,
कहना,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
सितारों,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
देख,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
हंसने,,,,,,,,,,,`i,`i,,
का,का,Identity,Identity,,का,Stimulus,Gestalt,,*Q*,का,Identity,Identity,,Purpose? Identity?
मन,,,,,,,,,,,,,,
करता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
सुनकर,,,,,,,,,,,,,,
वे,,,,,,,,,,,,,,
तुझे,को,Topic,Theme,,को,Experiencer,Recipient,,,को,Topic,Theme,,
पागल,,,,,,,,,,,,,,
समझेंगे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
बेवकूफ,,,,,,,,,,,,,,
बनाया,,,,,,,,,,,,,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
तुझे,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
हंसने,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जैसे,जैसे,Manner,ComparisonRef,,जैसे,Manner,ComparisonRef,,,जैसे,Manner,ComparisonRef,,
मैंने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,not convinced originated the bells
तुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
सितारों,,,,,,,,,,,,,,
की,की जगह,ComparisonRef,ComparisonRef,1:1,की जगह,ComparisonRef,ComparisonRef,1:1,,की जगह,Theme,Locus,,secondary theme en guidelines p.36
जगह,की जगह,,,1:2,की जगह,,,1:2,,की जगह,,,,
छोटी-छोटी,,,,,,,,,,,,,,
घंटियां,,,,,,,,,,,,,,
दे,,,,,,,,,,,,,,
दी,,,,,,,,,,,,,,
हों,,,,,,,,,,,,,,
जिन्हें,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Agent,Recipient,,
हंसना,,,,,,,,,,,,,,
आता,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
हंसा,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
गम्भीर,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
रात,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
जानते,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
आना,,,,,,,,,,,,,,
मत,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Recipient,Theme,,को,Recipient,Theme,,,को,Theme,Theme,,unsure Recipient scene - nothing given?
विदा,,,,,,,,,,,,,,
करूंगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लगेगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
कष्ट,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ऐसा,,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मेरी,की,Theme,Theme,,का,Theme,Theme,,,की,Theme,Theme,,
मृत्यु,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
रही,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
मत,,,,,,,,,,,,,,
देखना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
क्या,,,,,,,,,,,,,,
जरूरत,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मत,,,,,,,,,,,,,,
देखना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Theme,Theme,,को,Theme,Recipient,,*Q*,को,Theme,Theme,,governor is jaana or dena? assuming jaana
जाने,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
दूंगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
चिन्तित,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
इसलिए,के लिए,Explanation,Explanation,,के लिए,Explanation,Explanation,,,के लिए,Explanation,Explanation,,
कर,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सांप,,,,,,,,,,,,,,
की,की वजह से,Explanation,Explanation,1:1,की वजह से,Explanation,Explanation,1:1,,की वजह से,Causer,Causer,1:1,entity versus event?
वजह,की वजह से,,,1:2,की वजह से,,,1:2,,की वजह से,,,1:2,
से,की वजह से,,,1:3,की वजह से,,,1:3,,की वजह से,,,1:3,
",",,,,,,,,,,,,,,
ऐसा,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
मुझे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
काटे,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
सांप,,,,,,,,,,,,,,
होते,,,,,,,,,,,,,,
हीे,हीे,Focus,Focus,,,,,,,हीे,Focus,Focus,,
दुष्ट,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
महज,,,,,,,,,,,,,,
खुशी,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,1:1,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
काट,,,,,,,,,,,,,,
सकते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तेरे,के पास,Goal,Locus,1:1,के पास,Goal,Locus,1:1,,के पास,Goal,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
नहीं,,,,,,,,,,,,,,
जाऊँगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
अचानक,,,,,,,,,,,,,,
थोड़ा,,,,,,,,,,,,,,
आश्वस्त,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
दूसरी,,,,,,,,,,,,,,
बार,,,,,,,,,,,,,,
काटने,,,,,,,,,,,,,,
पर,पर,Explanation,Time,,पर,Explanation,Time,,,पर,Explanation,Time,,
उसका,का,Causer,Gestalt,,का,Causer,Gestalt,,,का,Causer,Gestalt,,
असर,,,,,,,,,,,,,,
जहरीला,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
होता,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
उस,,,,,,,,,,,,,,
रात,,,,,,,,,,,,,,
उसे,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
रवाना,,,,,,,,,,,,,,
होते,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
देखा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
चुपचाप,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
कहीं,,,,,,,,,,,,,,
चला,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जब,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
ढूंढकर,,,,,,,,,,,,,,
उस,,,,,,,,,,,,,,
तक,तक,Goal,Extent,,तक,Goal,Goal,,,तक,Goal,Extent,,
पहुंचा,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
निर्णय,,,,,,,,,,,,,,
ले,,,,,,,,,,,,,,
चुका,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
तेज,,,,,,,,,,,,,,
कदमों,,,,,,,,,,,,,,
से,से,Manner,Manner,,से,Manner,Manner,,,से,Manner,Manner,,
आगे,,,,,,,,,,,,,,
बढ़ा,,,,,,,,,,,,,,
जा,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
इतना,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
?,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
मेरा,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
हाथ,,,,,,,,,,,,,,
पकड़,,,,,,,,,,,,,,
लिया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
अंदर,,,,,,,,,,,,,,
से,से,Locus,Source,,से,Locus,Source,,*Q*,से,Locus,Source,,
उद्विग्न,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तूने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
ठीक,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
किया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
दुख,,,,,,,,,,,,,,
होगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
मर,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
वास्तविकता,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
होगी,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
चुप,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
समझ,,,,,,,,,,,,,,
रहे,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कितनी,,,,,,,,,,,,,,
दूर,,,,,,,,,,,,,,
जाना,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
भारी,,,,,,,,,,,,,,
शरीर,,,,,,,,,,,,,,
को,को,Possession,Theme,,को,Possession,Theme,,*Q* metaphorical,को,Theme,Theme,,"**revisit** - tentative Theme? "
वहां,,,,,,,,,,,,,,
तक,तक,Goal,Extent,,तक,Goal,Goal,,,तक,Goal,Extent,,
नहीं,,,,,,,,,,,,,,
ले,,,,,,,,,,,,,,
जा,,,,,,,,,,,,,,
सकता,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
बोल,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
पा,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
थोड़ा,,,,,,,,,,,,,,
हतोत्साहित,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
फिर,,,,,,,,,,,,,,
हिम्मत,,,,,,,,,,,,,,
करके,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
कितना,,,,,,,,,,,,,,
अच्छा,,,,,,,,,,,,,,
लगेगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
सितारों,,,,,,,,,,,,,,
को,को,Stimulus,Theme,,को,Stimulus,Theme,,,को,Stimulus,Theme,,
निहारूंगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सारे,,,,,,,,,,,,,,
तारे,,,,,,,,,,,,,,
घिरनी,,,,,,,,,,,,,,
वाले,वाला,PartPortion,Characteristic,,वाला,Ensemble,Characteristic,,*Q*,वाला,Characteristic,Characteristic,,"Toutes les étoiles seront des puits avec une poulie rouillée. 
Toutes les étoiles me verseront à boire

Not a semantic ensemble"
कुओं,,,,,,,,,,,,,,
जैसे,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
लगेंगे,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
सब,,,,,,,,,,,,,,
मेरी,की,Whole,Whole,,का,Beneficiary,Gestalt,,*Q* MWE?,की,??,??,,"Toutes les étoiles me verseront à boire
what is अंजुली?"
अंजुली,,,,,,,,,,,,,,
में,में,Goal,Locus,,में,Topic,Topic,,*Q* MWE?,में,??,??,,
पानी,,,,,,,,,,,,,,
भरते,,,,,,,,,,,,,,
से,से,ComparisonRef,ComparisonRef,,,,,,,से,??,??,,
लगेंगे,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
चुप,,,,,,,,,,,,,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कितना,,,,,,,,,,,,,,
मजा,,,,,,,,,,,,,,
आएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तेरे,के पास,Possessor,Locus,1:1,के पास,Possessor,Possessor,1:1,,के पास,Possessor,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
होंगी,,,,,,,,,,,,,,
करोड़ों,,,,,,,,,,,,,,
घंटियां,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
मेरे,के पास,Possessor,Locus,2:1,के पास,Possessor,Possessor,2:1,,के पास,Possessor,Locus,1:1,
पास,के पास,,,2:2,के पास,,,2:2,,के पास,,,1:2,
करोड़ों,,,,,,,,,,,,,,
सोते,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आगे,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
कुछ,,,,,,,,,,,,,,
बोल,,,,,,,,,,,,,,
न,,,,,,,,,,,,,,
सका,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसकी,की,Whole,Whole,,का,Whole,Whole,,,की,Whole,Whole,,
आंखों,,,,,,,,,,,,,,
से,से,Source,Source,,से,Source,Source,,,से,Source,Source,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
आंसू,,,,,,,,,,,,,,
झरने,,,,,,,,,,,,,,
लगे,,,,,,,,,,,,,,
थे,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कहने,,,,,,,,,,,,,,
लगा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मुझे,को,Theme,Recipient,,को,Theme,Recipient,,*Q*,को,Theme,Theme,,
अकेले,,,,,,,,,,,,,,
जाने,,,,,,,,,,,,,,
दो,,,,,,,,,,,,,,
वहां,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
बैठ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
डरा,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
लग,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
फिर,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
जानते,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
फूल,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
कुछ,,,,,,,,,,,,,,
दायित्व,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
उसके,के प्रति,Beneficiary,Direction,1:1,के प्रति,Beneficiary,Direction,1:1,,के प्रति,Direction,Direction,1:1,can Direction ever be couple with another scene? **revisit**
प्रति,के प्रति,,,1:2,के प्रति,,,1:2,,के प्रति,,,1:2,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इतना,,,,,,,,,,,,,,
दुर्बल,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
इतना,,,,,,,,,,,,,,
मासूम,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसके,के पास,Whole,Locus,1:1,के पास,Whole,Possessor,1:1,,के पास,Whole,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
बेकार,,,,,,,,,,,,,,
के,के,Characteristic,Characteristic,,का,Characteristic,Identity,,,के,Characteristic,Characteristic,,
चार,,,,,,,,,,,,,,
कांटे,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
सारी,,,,,,,,,,,,,,
दुनिया,,,,,,,,,,,,,,
से,से,Agent,Ancillary,,से,Agent,Ancillary,,,से,Agent,Ancillary,,
जूझने,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,2:1,के लिए,Purpose,Purpose,2:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,2:2,के लिए,,,2:2,,के लिए,,,1:2,
...,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझसे,से,Agent,Agent,,से,Agent,Agent,,,से,Agent,Agent,,"Koul (2008), use of se as Agency"
खड़ा,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
बैठ,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
बोला,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लो,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बस,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
थोड़ा,,,,,,,,,,,,,,
रुक,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
उठा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
कदम,,,,,,,,,,,,,,
आगे,,,,,,,,,,,,,,
बढ़ा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
मूर्तिवत,,,,,,,,,,,,,,
बैठा,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
बस,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
पीली,,,,,,,,,,,,,,
सी,सी,Extent,Extent,,,,,,,सी,Extent,Extent,,**revisit** Characteristic ~ Extent hypothesis
रोशनी,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
उसकी,की,Whole,Whole,,का,Whole,Whole,,,की,Whole,Whole,,
एड़ी,,,,,,,,,,,,,,
के,के पास,Locus,Locus,1:1,के पास,Locus,Locus,1:1,,के पास,Locus,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
क्षण,,,,,,,,,,,,,,
भर,,,,,,,,,,,,,,
को,को,Duration,Time,,को,Duration,Time,,,को,Duration,Time,,
वह,,,,,,,,,,,,,,
निस्पन्द,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
स्तब्ध,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
कटे,,,,,,,,,,,,,,
पेड़,,,,,,,,,,,,,,
की,की तरह,Manner,ComparisonRef,1:1,की तरह,Manner,ComparisonRef,1:1,,की तरह,Manner,ComparisonRef,1:1,
तरह,की तरह,,,1:2,की तरह,,,1:2,,की तरह,,,1:2,
गिर,,,,,,,,,,,,,,
पड़ा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
रेत,,,,,,,,,,,,,,
की,की वजह से,Explanation,Explanation,1:1,की वजह से,Explanation,Explanation,1:1,,की वजह से,Explanation,Explanation,1:1,
वजह,की वजह से,,,1:2,की वजह से,,,1:2,,की वजह से,,,1:2,
से,की वजह से,,,1:3,की वजह से,,,1:3,,की वजह से,,,1:3,
आवाज,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
नहीं,,,,,,,,,,,,,,
हुई,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
