,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
हूं,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,,,,
विश्वास,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
ग्रह,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
कहीं,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
चूहा,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
रात,,,,,,,,,,,,,,
को,को,Time,Time,,को,Time,Time,,,को,Time,Time,,
मैं,,,,,,,,,,,,,,
उसकी,का,Gestalt,Gestalt,,का,Originator,Gestalt,,,का,Gestalt,Gestalt,,no originator connotations?
आवाज,,,,,,,,,,,,,,
सुनता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
बूढ़े,,,,,,,,,,,,,,
चूहे,,,,,,,,,,,,,,
को,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
न्याय,,,,,,,,,,,,,,
देना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
कभी-कभी,,,,,,,,,,,,,,
उसे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
मृत्यु,,,,,,,,,,,,,,
दंड,,,,,,,,,,,,,,
दे,,,,,,,,,,,,,,
दिया,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
प्रकार,,,,,,,,,,,,,,
उसका,का,Theme,Gestalt,,का,Theme,Theme,,,का,Gestalt,Gestalt,,
जीवन,,,,,,,,,,,Theme,Gestalt,,
तेरे,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
न्याय,,,,,,,,,,,,,,
पर,पर,Circumstance,Circumstance,,पर,Circumstance,Circumstance,,en guidelines 18,पर,Circumstance,Circumstance,,
आश्रित,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाएगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
उसे,को,Theme,Theme,,को,Recipient,Recipient,,,को,Theme,Theme,,
माफ,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
करते,,,,,,,,,,,,,,
रहना,,,,,,,,,,,,,,
पड़ेगा,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
वही,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
मर,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
क्या,,,,,,,,,,,,,,
होगा,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
मृत्यु,,,,,,,,,,,,,,
दंड,,,,,,,,,,,,,,
देना,,,,,,,,,,,,,,
पसंद,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तो,तो,Focus,Focus,,,,,,,तो,Focus,Focus,,
जा,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
",",,,,,,,,,,,,,,
जो,,,,,,,,,,,,,,
जाने,,,,,,,,,,,,,,
के,के लिए,`i,`i,1:1,के लिए,`i,`i,1:1,,के लिए,`i,`i,,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,,
तत्पर,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
को,को,Experiencer,Theme,,को,Experiencer,Theme,,,को,Experiencer,Theme,,
और,,,,,,,,,,,,,,
दुखी,,,,,,,,,,,,,,
करना,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
चाहा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अगर,,,,,,,,,,,,,,
महामहिम,,,,,,,,,,,,,,
को,को,Experiencer,Agent,,को,Experiencer,Agent,,,को,Experiencer,Agent,,
तुरंत,,,,,,,,,,,,,,
अपनी,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
आज्ञा,,,,,,,,,,,,,,
के,का,Theme,Theme,,का,Theme,Theme,,,का,Theme,Theme,,
पालन,,,,,,,,,,,,,,
का,का,Stimulus,Theme,,का,Stimulus,Topic,,,का,Stimulus,Theme,,
सुख,,,,,,,,,,,,,,
लेना,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
तो,तो,`d,`d,,,,,,,तो,`d,`d,,
मुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
एक,,,,,,,,,,,,,,
तर्क,,,,,,,,,,,,,,
संगत,,,,,,,,,,,,,,
आज्ञा,,,,,,,,,,,,,,
दें,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जैसे,जैसे,`d,`d,,जैसे,PartPortion,PartPortion,,*Q* Such as,जैसे,`d,`d,,"""for example"", ""for instance"" - discourse marker"
आप,,,,,,,,,,,,,,
मुझे,को,Recipient,Recipient,,को,Recipient,Recipient,,,को,Recipient,Recipient,,
आज्ञा,,,,,,,,,,,,,,
दे,,,,,,,,,,,,,,
सकते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
मिनट,,,,,,,,,,,,,,
के,के अंदर,Duration,Duration,1:1,के अंदर,Duration,Duration,1:1,,के अंदर,Duration,Duration,1:1,
अंदर,के अंदर,,,1:2,के अंदर,,,1:2,,के अंदर,,,1:2,
यहां,,,,,,,,,,,,,,
से,से,Source,Source,,से,Source,Source,,,से,Source,Source,,
चला,,,,,,,,,,,,,,
जाऊं,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
मुझे,को,Experiencer,Recipient,,को,Experiencer,Recipient,,,को,Experiencer,Recipient,,
लगता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
आज्ञा,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,1:1,के लिए,Purpose,Purpose,2:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,1:2,के लिए,,,2:2,,के लिए,,,1:2,
परिस्थितियां,,,,,,,,,,,,,,
अनुकूल,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
जवाब,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
दिया,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
इसलिए,के लिए,Explanation,Explanation,,के लिए,Explanation,Explanation,,,के लिए,Explanation,Explanation,,
थोड़ा,,,,,,,,,,,,,,
संकोच,,,,,,,,,,,,,,
हुआ,,,,,,,,,,,,,,
फिर,,,,,,,,,,,,,,
एक,,,,,,,,,,,,,,
लंबी,,,,,,,,,,,,,,
सांस,,,,,,,,,,,,,,
लेकर,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
रवाना,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मैं,,,,,,,,,,,,,,
तुझे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
अपना,,,,,,,,,,,,,,
राजदूत,,,,,,,,,,,,,,
बनाता,,,,,,,,,,,,,,
हूं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
जल्दी,,,,,,,,,,,,,,
से,से,Manner,Manner,,से,Manner,Manner,,,से,Manner,Manner,,
चिल्लाया,,,,,,,,,,,,,,
राजा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
उसके,का,Whole,Whole,,का,Whole,Whole,,,का,Whole,Whole,,
चेहरे,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
अधिकारपूर्ण,,,,,,,,,,,,,,
भंगिमा,,,,,,,,,,,,,,
का,का,Characteristic,Identity,,का,Characteristic,Identity,,*Q* ??,का,Characteristic,Identity,,"OHED: empowered facial expression ka tension / tightness / nervous state
""grand air d'autorité"""
तनाव,,,,,,,,,,,,,,
दिखाई,,,,,,,,,,,,,,
पड़,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
था,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
चलते-चलते,,,,,,,,,,,,,,
नन्हे,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
सोचा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
ये,,,,,,,,,,,,,,
बड़े-बूढ़े,,,,,,,,,,,,,,
लोग,,,,,,,,,,,,,,
अजीब,,,,,,,,,,,,,,
होते,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
