,Target,SS,SS2,MWE,Target_A,SS_A,SS2_A,MWE_A,Notes_A,Target_N,SS_N,SS2_N,MWE_N,Notes_N
सुंदर,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
पर,पर,NONSNACS,NONSNACS,,,,,,,पर,NONSNACS,NONSNACS,,
खोखले,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
फिर,,,,,,,,,,,,,,
कहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
तुम,,,,,,,,,,,,,,
पर,पर,Beneficiary,Theme,,पर,Beneficiary,Locus,,*Q*,पर,Causer,Causer,,Omkar Koul - par as 'Cause' or 'Reason'
जान,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
देता,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
वैसे,,,,,,,,,,,,,,
देख,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
कोई,,,,,,,,,,,,,,
मेरे,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
फूल,,,,,,,,,,,,,,
को,को,Topic,Theme,,को,Topic,Theme,,,को,,,,
तुम,,,,,,,,,,,,,,
जैसा,जैसा,ComparisonRef,ComparisonRef,,जैसा,ComparisonRef,ComparisonRef,,,जैसा,ComparisonRef,ComparisonRef,,
ही,ही,Focus,Focus,,,,,,,ही,Focus,Focus,,
कह,,,,,,,,,,,,,,
देगा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
अकेला,,,,,,,,,,,,,,
वही,,,,,,,,,,,,,,
मेरे,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
महत्व,,,,,,,,,,,,,,
रखता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
क्योंकि,,,,,,,,,,,,,,
बस,,,,,,,,,,,,,,
उसी,,,,,,,,,,,,,,
को,को,Goal,Theme,,को,Recipient,Theme,,*Q*,को,Theme,Theme,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
सींचा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
केवल,,,,,,,,,,,,,,
उसी,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
हवा,,,,,,,,,,,,,,
के,का,Identity,Identity,,का,Identity,Identity,,*Q*,का,QuantityItem,Stuff,,en guidelines 390 - collective noun not an org
झोंकों,,,,,,,,,,,,,,
से,से,Theme,Source,,से,Theme,Source,,,से,Theme,Source,,
बचाया,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
केवल,,,,,,,,,,,,,,
उसी,,,,,,,,,,,,,,
पर,पर,Locus,Locus,,पर,Locus,Locus,,,पर,Locus,Locus,,
लगे,,,,,,,,,,,,,,
कीड़ों,,,,,,,,,,,,,,
को,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
मैंने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
मारा,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
एक-दो,,,,,,,,,,,,,,
छोड़कर,,,,,,,,,,,,,,
ताकि,,,,,,,,,,,,,,
उनमें,में,Locus,Locus,,में,Locus,Locus,,,में,Locus,Locus,,
से,से,Source,Source,,से,Source,Source,,,से,Source,Source,,
तितलियां,,,,,,,,,,,,,,
निकल,,,,,,,,,,,,,,
सकें,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
केवल,,,,,,,,,,,,,,
उसी,,,,,,,,,,,,,,
की,का,Originator,Gestalt,,का,Originator,Gestalt,,,का,Originator,Gestalt,,
शिकायत,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
दम्भ,,,,,,,,,,,,,,
और,,,,,,,,,,,,,,
चुप्पी,,,,,,,,,,,,,,
के,का,??,??,,का,Topic,Topic,,,का,Identity,Identity,,"identifies/ categorises the voice , 
or gives a Topic to the voice?
**revisit**"
स्वर,,,,,,,,,,,,,,
मैंने,ने,Experiencer,Agent,,ने,Experiencer,Agent,,,ने,Experiencer,Agent,,
सुने,,,,,,,,,,,,,,
हैं,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
केवल,,,,,,,,,,,,,,
वही,,,,,,,,,,,,,,
मेरा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
है,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
कह,,,,,,,,,,,,,,
कर,,,,,,,,,,,,,,
वह,,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
के,के पास,Goal,Locus,1:1,के पास,Goal,Locus,1:1,,के पास,Goal,Locus,1:1,
पास,के पास,,,1:2,के पास,,,1:2,,के पास,,,1:2,
लौट,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अलविदा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
कहा,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
अलविदा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
बोली,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
यह,,,,,,,,,,,,,,
रहा,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
मेरा,का,??,??,,का,Gestalt,Gestalt,,*Q* ??? my mystery/secret,का,Possessor,Possessor,,'my simple secret' **revisit**
सीध,,,,,,,,,,,,,,
सा,सा,Extent,Extent,,,,,,,सा,Extent,Extent,,
रहस्य,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
आदमी,,,,,,,,,,,,,,
आंख,,,,,,,,,,,,,,
से,से,Instrument,Instrument,,से,Instrument,Instrument,,,से,Instrument,Instrument,,
नहीं,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
दिल,,,,,,,,,,,,,,
से,से,Instrument,Instrument,,से,Instrument,Instrument,,,से,Instrument,Instrument,,
देखता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
खास,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
आंखों,,,,,,,,,,,,,,
से,से,Instrument,Instrument,,से,Instrument,Instrument,,,से,Instrument,Instrument,,
दिखाई,,,,,,,,,,,,,,
नहीं,,,,,,,,,,,,,,
देती,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
खास,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
आंखों,,,,,,,,,,,,,,
से,से,Instrument,Instrument,,से,Instrument,Instrument,,,से,Instrument,Instrument,,
नहीं,,,,,,,,,,,,,,
दिखाई,,,,,,,,,,,,,,
देती,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
याद,,,,,,,,,,,,,,
करने,,,,,,,,,,,,,,
के,के लिए,Purpose,Purpose,1:1,के लिए,Purpose,Purpose,1:1,,के लिए,Purpose,Purpose,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
उसने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
दोहराया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
तुम्हारा,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
गुलाब,,,,,,,,,,,,,,
आज,,,,,,,,,,,,,,
तुम्हारे,के लिए,Experiencer,Beneficiary,1:1,के लिए,Experiencer,Beneficiary,1:1,,के लिए,Experiencer,Beneficiary,1:1,
लिए,के लिए,,,1:2,के लिए,,,1:2,,के लिए,,,1:2,
इतना,,,,,,,,,,,,,,
महत्वपूर्ण,,,,,,,,,,,,,,
इसीलिए,के लिए,Explanation,Explanation,,के लिए,Explanation,Explanation,,,के लिए,Explanation,Explanation,,
है,,,,,,,,,,,,,,
कि,,,,,,,,,,,,,,
तूने,ने,Agent,Agent,,ने,Agent,Agent,,,ने,Agent,Agent,,
उस,,,,,,,,,,,,,,
पर,पर,Theme,Theme,,पर,Theme,Theme,,,पर,Theme,Theme,,
इतना,,,,,,,,,,,,,,
समय,,,,,,,,,,,,,,
लगाया,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
इस,,,,,,,,,,,,,,
बात,,,,,,,,,,,,,,
को,को,Topic,Theme,,को,Topic,Theme,,,को,Theme,Theme,,difficult to add a topic marker
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
दोहराया,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
आदमी,,,,,,,,,,,,,,
इस,,,,,,,,,,,,,,
सत्य,,,,,,,,,,,,,,
को,को,Topic,Theme,,को,Topic,Theme,,,को,Topic,Theme,,
भी,भी,Focus,Focus,,,,,,,भी,Focus,Focus,,
भूल,,,,,,,,,,,,,,
गया,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
लोमड़ी,,,,,,,,,,,,,,
बोली,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
लेकिन,,,,,,,,,,,,,,
तू,,,,,,,,,,,,,,
इसे,को,Topic,Theme,,को,Topic,Theme,,,को,Theme,Theme,,difficult to add a Topic marker..?
मत,,,,,,,,,,,,,,
भूलना,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,
जिसे,को,Theme,Theme,,को,Theme,Theme,,,को,Theme,Theme,,
तू,,,,,,,,,,,,,,
अपनाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
उसके,के प्रति,Beneficiary,Direction,1:1,के प्रति,Beneficiary,Direction,1:1,,के प्रति,??,Direction,1:1,responsible towards?
प्रति,के प्रति,,,1:2,के प्रति,,,1:2,,के प्रति,,,1:2,
तेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
दायित्व,,,,,,,,,,,,,,
हो,,,,,,,,,,,,,,
जाता,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
हमेशा,,,,,,,,,,,,,,
के,के लिए,Duration,Duration,1:1,के लिए,Duration,Duration,2:1,,के लिए,Duration,Duration,1:1,
लिए,के लिए,,,1:2,के लिए,,,2:2,,के लिए,,,1:2,
",",,,,,,,,,,,,,,
अपने,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
गुलाब,,,,,,,,,,,,,,
के,के प्रति,Beneficiary,Direction,2:1,के लिए,Beneficiary,Direction,1:1,,के प्रति,??,Direction,1:1,
प्रति,के प्रति,,,2:2,के लिए,,,1:2,,के प्रति,,,1:2,
तू,,,,,,,,,,,,,,
उत्तरदायी,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
...,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
मेरे,का,Possessor,Possessor,,का,Possessor,Possessor,,,का,Possessor,Possessor,,
गुलाब,,,,,,,,,,,,,,
के,के प्रति,Beneficiary,Direction,1:1,के प्रति,Beneficiary,Direction,1:1,,के प्रति,??,Direction,,
प्रति,के प्रति,,,1:2,के प्रति,,,1:2,,के प्रति,,,,
मेरा,का,Gestalt,Gestalt,,का,Gestalt,Gestalt,,,का,Gestalt,Gestalt,,
कुछ,,,,,,,,,,,,,,
दायित्व,,,,,,,,,,,,,,
है,,,,,,,,,,,,,,
",",,,,,,,,,,,,,,
"""",,,,,,,,,,,,,,
राजकुमार,,,,,,,,,,,,,,
ने,ने,Originator,Agent,,ने,Originator,Agent,,,ने,Originator,Agent,,
दोहराया,,,,,,,,,,,,,,
।,,,,,,,,,,,,,,
